630402, 1.013210 
630403, 1.011170 
630404, 1.012890 
630405, 0.996360 
630408, 0.998180 
630409, 1.000000 
630410, 0.998170 
630411, 1.016480 
630415, 1.007210 
630416, 0.998210 
630417, 0.994620 
630418, 0.998200 
630419, 0.998190 
630422, 0.996380 
630423, 1.003630 
630424, 1.009040 
630425, 1.001790 
630426, 0.992840 
630429, 1.007210 
630430, 0.994630 
630501, 1.000000 
630502, 1.000000 
630503, 0.992810 
630506, 0.972830 
630507, 0.998140 
630508, 1.016920 
630509, 1.000000 
630510, 1.007390 
630513, 0.996330 
630514, 0.981580 
630515, 1.003750 
630516, 1.001870 
630517, 1.011190 
630520, 0.988930 
630521, 0.986940 
630522, 1.000000 
630523, 0.992440 
630524, 1.003810 
630527, 1.003800 
630528, 1.007560 
630529, 0.990620 
630531, 1.009470 
630603, 1.000000 
630604, 1.001880 
630605, 1.007490 
630606, 1.005580 
630607, 1.007390 
630610, 0.988990 
630611, 1.009280 
630612, 1.012870 
630613, 0.998190 
630614, 1.007270 
630617, 0.998190 
630618, 0.996380 
630619, 0.998190 
630620, 1.005450 
630621, 1.021700 
630624, 1.012390 
630625, 0.991260 
630626, 0.998240 
630627, 0.994700 
630628, 1.001780 
630701, 0.994680 
630702, 1.007130 
630703, 1.019470 
630705, 1.022570 
630708, 0.977930 
630709, 1.003470 
630710, 1.001730 
630711, 0.994820 
630712, 1.001740 
630715, 0.980940 
630716, 0.996470 
630717, 1.000000 
630718, 0.985820 
630719, 1.007190 
630722, 0.992860 
630723, 0.996400 
630724, 1.016250 
630725, 1.007100 
630726, 1.005290 
630729, 1.007020 
630730, 1.010450 
630731, 0.998280 
630801, 0.987910 
630802, 1.006990 
630805, 1.017360 
630806, 0.998290 
630807, 0.994840 
630808, 1.010380 
630809, 1.010270 
630812, 0.993220 
630813, 0.998290 
630814, 0.994870 
630815, 1.001720 
630816, 1.006860 
630819, 1.006810 
630820, 1.000000 
630821, 1.000000 
630822, 0.994920 
630823, 0.996600 
630826, 0.998290 
630827, 0.998290 
630828, 1.010270 
630829, 0.998310 
630830, 0.991510 
630903, 0.996580 
630904, 1.003440 
630905, 1.006850 
630906, 0.988100 
630909, 1.000000 
630910, 0.993120 
630911, 1.000000 
630912, 0.993070 
630913, 0.994760 
630916, 1.005260 
630917, 0.991270 
630918, 0.996480 
630919, 1.001770 
630920, 0.992950 
630923, 0.996450 
630924, 0.998220 
630925, 1.001790 
630926, 1.000000 
630927, 1.001780 
630930, 0.987540 
631001, 0.990990 
631002, 1.010910 
631003, 1.005400 
631004, 1.014310 
631007, 0.994710 
631008, 0.982270 
631009, 0.989170 
631010, 0.998180 
631011, 0.985370 
631014, 1.001860 
631015, 1.001850 
631016, 1.007390 
631017, 1.000000 
631018, 0.996330 
631021, 1.001840 
631022, 1.001840 
631023, 0.990830 
631024, 1.009260 
631025, 0.996330 
631028, 0.996320 
631029, 0.994450 
631030, 1.001860 
631031, 0.987010 
631101, 1.003760 
631104, 0.998500 
631106, 0.969700 
631107, 1.025390 
631108, 1.015240 
631111, 0.994370 
631112, 1.000000 
631113, 0.998110 
631114, 0.990550 
631115, 1.000000 
631118, 0.977100 
631119, 0.996090 
631120, 1.023530 
631121, 0.994250 
631122, 0.971100 
631126, 1.037700 
631127, 0.984700 
631129, 1.023300 
631202, 1.015180 
631203, 1.001870 
631204, 1.005600 
631205, 0.994430 
631206, 0.990670 
631209, 1.000000 
631210, 1.001880 
631211, 1.001880 
631212, 1.000000 
631213, 1.005630 
631216, 1.003730 
631217, 1.005580 
631218, 1.005550 
631219, 1.003680 
631220, 0.994510 
631223, 0.981580 
631224, 1.024390 
631226, 1.010990 
631227, 1.007250 
631230, 1.007190 
631231, 1.000000 
640102, 0.996430 
640103, 1.000000 
640106, 1.001790 
640107, 0.994630 
640108, 1.003600 
640109, 1.003580 
640110, 1.000000 
640113, 0.989290 
640114, 1.000000 
640115, 1.010830 
640116, 1.010710 
640117, 0.984100 
640120, 0.996410 
640121, 1.014410 
640122, 0.998220 
640123, 1.008900 
640124, 1.005290 
640127, 1.005260 
640128, 1.008730 
640129, 0.996540 
640130, 1.006940 
640131, 1.003450 
640203, 1.012030 
640204, 1.009170 
640205, 0.998310 
640206, 1.001700 
640207, 0.998310 
640210, 1.000000 
640211, 1.001700 
640212, 0.994920 
640213, 1.006810 
640214, 0.998310 
640217, 1.003390 
640218, 1.003380 
640219, 1.008420 
640220, 1.000000 
640224, 0.998330 
640225, 1.003340 
640226, 0.996670 
640227, 0.989970 
640228, 1.000000 
640302, 0.994930 
640303, 1.005090 
640304, 1.003380 
640305, 1.000000 
640306, 1.010100 
640309, 0.991670 
640310, 1.006720 
640311, 1.001670 
640312, 0.998330 
640313, 0.996660 
640316, 1.003350 
640317, 1.000000 
640318, 1.006680 
640319, 0.995020 
640320, 0.991670 
640323, 1.005040 
640324, 0.984950 
640325, 0.998300 
640326, 0.993200 
640330, 1.003420 
640331, 1.000000 
640401, 0.996590 
640402, 1.008560 
640403, 1.006790 
640406, 1.006750 
640407, 0.996650 
640408, 1.006720 
640409, 0.993320 
640410, 1.001680 
640413, 0.994970 
640414, 1.006750 
640415, 1.016750 
640416, 1.011530 
640417, 1.016290 
640420, 0.983970 
640421, 1.013030 
640422, 1.001610 
640423, 1.001610 
640424, 0.993590 
640427, 0.988710 
640428, 1.004890 
640429, 1.019480 
640430, 0.995220 
640501, 1.006400 
640504, 1.007950 
640505, 1.002210 
640506, 1.001580 
640507, 0.995250 
640508, 0.993640 
640511, 1.000000 
640512, 1.006400 
640513, 0.998410 
640514, 0.998410 
640515, 1.004780 
640518, 0.998410 
640519, 0.987280 
640520, 1.009660 
640521, 1.000000 
640522, 1.007970 
640525, 0.998420 
640526, 1.007920 
640527, 1.000000 
640528, 0.992140 
640601, 0.992080 
640602, 1.000000 
640603, 0.993610 
640604, 0.985530 
640605, 0.998370 
640608, 1.000000 
640609, 1.009800 
640610, 1.004850 
640611, 0.998390 
640612, 0.998390 
640615, 1.000000 
640616, 1.012920 
640617, 1.007970 
640618, 1.009490 
640619, 1.000000 
640622, 0.996870 
640623, 0.995280 
640624, 1.004740 
640625, 0.998430 
640626, 1.003150 
640629, 1.003140 
640630, 0.995310 
640701, 0.996860 
640702, 1.001580 
640706, 1.001570 
640707, 0.996860 
640708, 1.000000 
640709, 1.001580 
640710, 1.004720 
640713, 0.998430 
640714, 1.003140 
640715, 1.000000 
640716, 1.000000 
640717, 1.018780 
640720, 1.009220 
640721, 0.986300 
640722, 0.998460 
640723, 1.000000 
640724, 1.020090 
640727, 0.992420 
640728, 0.992370 
640729, 0.996920 
640730, 0.993830 
640731, 1.018630 
640803, 1.006100 
640804, 0.982420 
640805, 1.006210 
640806, 0.976850 
640807, 1.020540 
640810, 1.001550 
640811, 0.998450 
640812, 1.009290 
640813, 0.990800 
640814, 0.990710 
640817, 1.015630 
640818, 1.007690 
640819, 0.993890 
640820, 0.998460 
640821, 1.006150 
640824, 0.998470 
640825, 1.001530 
640826, 0.998470 
640827, 0.995410 
640828, 0.996920 
640831, 0.995370 
640901, 0.998450 
640902, 1.004660 
640903, 1.000000 
640904, 1.000000 
640908, 0.998450 
640909, 0.992260 
640910, 1.001560 
640911, 1.007790 
640914, 0.989180 
640915, 1.003130 
640916, 1.006230 
640917, 0.995360 
640918, 1.003110 
640921, 0.998450 
640922, 1.004660 
640923, 1.004640 
640924, 0.998460 
640925, 1.004620 
640928, 1.006130 
640929, 1.010670 
640930, 1.009050 
641001, 1.000000 
641002, 1.004480 
641005, 1.004460 
641006, 0.994070 
641007, 1.000000 
641008, 1.001490 
641009, 1.007440 
641012, 1.001480 
641013, 1.002950 
641014, 0.997060 
641015, 1.002950 
641016, 1.011760 
641019, 1.002910 
641020, 1.004350 
641021, 1.000000 
641022, 1.012990 
641023, 0.997150 
641026, 1.025710 
641027, 1.002790 
641028, 0.991670 
641029, 1.011200 
641030, 1.006930 
641102, 1.006600 
641104, 0.998550 
641105, 1.007240 
641106, 1.011490 
641109, 1.004260 
641110, 0.994340 
641111, 1.002840 
641112, 0.992910 
641113, 1.001430 
641116, 1.009990 
641117, 1.016950 
641118, 0.997220 
641119, 1.006960 
641120, 1.011070 
641123, 1.000000 
641124, 0.994530 
641125, 1.001380 
641127, 0.993130 
641130, 0.994470 
641201, 0.987480 
641202, 0.991550 
641203, 0.998580 
641204, 0.991470 
641207, 1.004300 
641208, 1.001430 
641209, 0.994290 
641210, 1.008610 
641211, 1.002840 
641214, 0.992910 
641215, 1.000000 
641216, 1.005710 
641217, 0.997160 
641218, 1.002850 
641221, 1.000000 
641222, 0.994320 
641223, 1.002860 
641224, 1.001420 
641228, 0.998580 
641229, 0.987180 
641230, 1.007220 
641231, 1.004300 
650104, 0.984310 
650105, 0.992750 
650106, 1.005840 
650107, 1.001450 
650108, 1.001450 
650111, 0.997110 
650112, 1.002900 
650113, 1.002890 
650114, 1.000000 
650115, 1.001440 
650118, 1.005760 
650119, 0.997130 
650120, 0.998560 
650121, 1.000000 
650122, 0.981290 
650125, 0.992670 
650126, 0.991140 
650127, 0.997020 
650128, 1.004480 
650129, 0.995540 
650201, 0.992530 
650202, 1.005120 
650203, 1.000000 
650204, 0.987930 
650205, 0.990840 
650208, 0.992300 
650209, 1.003110 
650210, 0.990710 
650211, 0.978120 
650212, 1.017570 
650215, 0.992150 
650216, 0.998420 
650217, 1.014260 
650218, 0.987500 
650219, 0.996840 
650223, 0.998410 
650224, 1.015900 
650225, 1.001560 
650226, 0.987500 
650301, 0.982590 
650302, 1.003220 
650303, 0.993580 
650304, 1.008080 
650305, 0.998400 
650308, 1.000000 
650309, 0.983950 
650310, 0.988580 
650311, 1.004950 
650312, 0.996720 
650315, 0.998350 
650316, 1.009900 
650317, 1.008170 
650318, 1.000000 
650319, 1.000000 
650322, 1.009720 
650323, 1.003210 
650324, 1.001600 
650325, 0.985620 
650326, 1.004860 
650329, 0.996770 
650330, 0.996760 
650331, 0.988640 
650401, 0.993430 
650402, 1.004960 
650405, 1.004930 
650406, 0.985270 
650407, 1.003320 
650408, 0.993380 
650409, 1.003330 
650412, 0.993360 
650413, 0.973240 
650414, 1.008590 
650415, 0.993190 
650419, 1.015440 
650420, 1.027030 
650421, 1.019740 
650422, 1.022580 
650423, 0.982650 
650426, 1.000000 
650427, 0.996790 
650428, 0.988730 
650429, 1.000000 
650430, 1.006510 
650503, 1.012940 
650504, 0.991050 
650505, 1.006490 
650506, 1.008060 
650507, 0.993600 
650510, 1.001610 
650511, 0.998390 
650512, 1.009660 
650513, 1.019140 
650514, 0.995310 
650517, 0.990570 
650518, 1.004760 
650519, 0.995260 
650520, 1.000000 
650521, 0.993650 
650524, 0.993610 
650525, 0.995180 
650526, 0.995150 
650527, 0.996750 
650528, 1.003260 
650601, 1.004870 
650602, 0.991920 
650603, 1.003260 
650604, 1.019480 
650607, 0.988850 
650608, 0.985510 
650609, 0.990200 
650610, 1.004950 
650611, 1.011490 
650614, 0.988640 
650615, 1.004930 
650616, 1.000000 
650617, 1.017970 
650618, 0.995180 
650621, 1.000000 
650622, 1.012900 
650623, 0.985670 
650624, 0.996770 
650625, 0.998380 
650628, 0.988640 
650629, 1.000000 
650630, 1.018060 
650701, 1.001610 
650702, 1.006440 
650706, 0.987200 
650707, 1.001620 
650708, 1.006470 
650709, 0.998390 
650712, 1.006440 
650713, 1.001600 
650714, 1.009580 
650715, 0.993670 
650716, 1.012740 
650719, 0.996860 
650720, 0.990540 
650721, 1.003180 
650722, 0.992060 
650723, 1.000000 
650726, 1.011200 
650727, 0.996840 
650728, 0.998410 
650729, 1.007950 
650730, 1.001580 
650802, 0.998430 
650803, 0.996530 
650804, 0.993620 
650805, 1.000000 
650806, 0.998390 
650809, 0.996780 
650810, 0.996770 
650811, 1.004850 
650812, 0.998390 
650813, 1.003230 
650816, 1.003220 
650817, 1.008010 
650818, 1.000000 
650819, 1.004770 
650820, 0.998420 
650823, 0.987320 
650824, 0.993580 
650825, 1.004850 
650826, 1.006430 
650827, 1.009580 
650830, 0.990510 
650831, 0.995210 
650901, 1.004820 
650902, 1.004790 
650903, 0.998410 
650907, 1.004780 
650908, 0.998420 
650909, 1.003170 
650910, 1.028480 
650913, 1.007690 
650914, 0.993890 
650915, 1.003070 
650916, 1.000000 
650917, 1.004590 
650920, 1.004570 
650921, 1.007590 
650922, 0.984940 
650923, 0.990830 
650924, 1.007720 
650927, 1.016850 
650928, 1.000000 
650929, 1.001510 
650930, 1.007520 
651001, 1.004480 
651004, 1.001490 
651005, 1.005930 
651006, 0.997050 
651007, 0.992600 
651008, 1.005960 
651011, 1.000000 
651012, 0.995560 
651013, 0.979170 
651014, 0.984800 
651015, 1.010800 
651018, 1.009160 
651019, 1.016640 
651020, 0.988100 
651021, 1.007530 
651022, 0.985050 
651025, 1.004550 
651026, 1.003020 
651027, 0.992470 
651028, 0.996970 
651029, 1.003040 
651101, 0.996660 
651103, 0.990800 
651104, 0.998450 
651105, 1.009300 
651108, 1.010750 
651109, 1.001520 
651110, 1.004550 
651111, 0.993960 
651112, 0.998480 
651115, 0.977170 
651116, 1.001560 
651117, 1.012440 
651118, 0.992320 
651119, 0.998450 
651122, 0.992250 
651123, 0.996870 
651124, 1.014420 
651126, 1.007740 
651129, 0.986180 
651130, 1.003120 
651201, 1.010870 
651202, 1.000000 
651203, 0.992320 
651206, 1.000000 
651207, 0.996900 
651208, 0.995340 
651209, 1.000000 
651210, 1.004680 
651213, 0.996890 
651214, 1.004670 
651215, 1.004650 
651216, 1.010800 
651217, 0.995420 
651220, 0.980060 
651221, 1.000000 
651222, 1.006260 
651223, 0.996890 
651227, 0.990640 
651228, 1.006300 
651229, 1.006260 
651230, 1.000000 
651231, 1.000000 
660103, 0.996890 
660104, 1.004680 
660105, 0.995340 
660106, 1.003120 
660107, 0.995330 
660110, 0.996870 
660111, 1.003130 
660112, 1.001560 
660113, 1.003120 
660114, 0.990670 
660117, 1.000000 
660118, 0.990580 
660119, 1.020600 
660120, 0.996890 
660121, 1.007790 
660124, 1.012360 
660125, 1.001530 
660126, 1.001520 
660127, 1.007610 
660128, 0.993960 
660131, 0.993920 
660201, 0.985930 
660202, 1.009370 
660203, 1.015480 
660204, 0.996950 
660207, 1.000000 
660208, 0.998470 
660209, 1.001530 
660210, 1.004590 
660211, 1.000000 
660214, 1.004570 
660215, 0.981820 
660216, 0.998460 
660217, 0.984540 
660218, 1.003140 
660221, 0.996870 
660223, 0.990580 
660224, 0.971470 
660225, 1.024470 
660228, 1.000000 
660301, 0.979300 
660302, 0.991870 
660303, 0.995080 
660304, 0.995060 
660307, 0.995030 
660308, 1.000000 
660309, 0.998340 
660310, 1.000000 
660311, 1.003330 
660314, 0.991690 
660315, 1.000000 
660316, 0.998320 
660317, 0.994970 
660318, 0.998310 
660321, 0.989860 
660322, 0.996590 
660323, 1.003420 
660324, 0.994880 
660325, 1.000000 
660328, 1.008580 
660329, 0.993200 
660330, 0.988010 
660331, 1.019060 
660401, 1.006800 
660404, 1.006760 
660405, 1.033560 
660406, 1.012990 
660407, 0.998400 
660411, 1.004820 
660412, 0.980830 
660413, 0.993490 
660414, 1.019670 
660415, 0.988750 
660418, 1.006500 
660419, 0.996770 
660420, 1.006480 
660421, 0.995170 
660422, 0.993530 
660425, 0.991860 
660426, 1.004930 
660427, 1.013070 
660428, 1.000000 
660429, 0.993550 
660502, 0.995130 
660503, 0.993150 
660504, 0.991720 
660505, 0.993320 
660506, 0.984870 
660509, 0.986350 
660510, 1.017300 
660511, 1.000000 
660512, 1.000000 
660513, 0.989800 
660516, 1.000000 
660517, 0.991410 
660518, 1.013860 
660519, 1.008550 
660520, 0.989830 
660523, 1.005140 
660524, 0.981260 
660525, 1.012150 
660526, 0.994850 
660527, 1.015520 
660531, 0.974530 
660601, 1.001740 
660602, 1.008700 
660603, 0.989660 
660606, 0.984320 
660607, 1.001770 
660608, 0.992930 
660609, 1.012460 
660610, 1.000000 
660613, 0.994730 
660614, 1.001770 
660615, 0.994710 
660616, 0.984040 
660617, 0.996400 
660620, 1.010850 
660621, 1.001790 
660622, 1.008930 
660623, 1.008850 
660624, 0.996490 
660627, 0.998240 
660628, 1.005290 
660629, 0.985960 
660630, 1.001780 
660701, 1.000000 
660705, 0.996450 
660706, 1.012480 
660707, 0.998240 
660708, 1.000000 
660711, 0.996470 
660712, 1.003540 
660713, 1.005290 
660714, 1.008770 
660715, 1.012170 
660718, 0.991410 
660719, 0.998270 
660720, 0.980900 
660721, 1.000000 
660722, 1.000000 
660725, 0.989380 
660726, 0.991060 
660727, 0.998190 
660728, 1.005420 
660729, 0.998200 
660801, 0.974770 
660802, 1.008870 
660803, 1.022180 
660804, 1.014470 
660805, 0.987520 
660808, 1.001810 
660809, 0.980180 
660810, 0.998160 
660811, 1.000000 
660812, 1.011050 
660815, 0.990890 
660816, 0.985290 
660817, 0.986940 
660818, 0.975430 
660819, 1.015500 
660822, 0.996180 
660823, 0.994250 
660824, 0.986510 
660825, 0.984370 
660826, 1.001980 
660829, 0.978220 
660830, 1.004050 
660831, 1.020160 
660901, 1.005930 
660902, 1.005890 
660906, 0.992190 
660907, 1.003940 
660908, 0.980390 
660909, 1.008000 
660912, 1.041670 
660913, 1.001900 
660914, 1.017110 
660915, 1.011210 
660916, 0.988910 
660919, 1.000000 
660920, 1.005610 
660921, 0.992570 
660922, 1.000000 
660923, 1.009360 
660926, 0.996290 
660927, 0.992550 
660928, 0.992500 
660929, 0.992440 
660930, 1.007620 
661003, 0.982990 
661004, 0.986540 
661005, 1.011700 
661006, 1.005780 
661007, 0.975100 
661010, 1.000000 
661011, 1.007860 
661012, 1.056530 
661013, 1.003690 
661014, 0.996320 
661017, 1.033210 
661018, 1.021430 
661019, 0.975520 
661020, 1.021510 
661021, 1.028070 
661024, 0.991470 
661025, 1.012050 
661026, 1.006800 
661027, 1.011820 
661028, 0.996660 
661031, 1.006700 
661101, 0.992680 
661102, 0.981390 
661103, 1.017240 
661104, 1.010170 
661107, 0.984900 
661109, 1.001700 
661110, 1.008500 
661111, 0.993250 
661114, 0.998300 
661115, 1.000000 
661116, 1.013610 
661117, 0.984900 
661118, 0.984670 
661121, 0.993080 
661122, 1.001740 
661123, 1.022610 
661125, 0.993200 
661128, 1.010270 
661129, 1.001690 
661130, 0.996620 
661201, 0.977930 
661202, 1.000000 
661205, 1.003470 
661206, 1.008650 
661207, 1.017150 
661208, 1.021920 
661209, 0.990100 
661212, 1.010000 
661213, 0.980200 
661214, 1.001680 
661215, 0.971430 
661216, 1.003460 
661219, 1.006900 
661220, 1.005140 
661221, 1.005110 
661222, 1.013560 
661223, 0.989970 
661227, 0.989860 
661228, 1.003410 
661229, 0.976190 
661230, 0.996520 
670103, 0.968530 
670104, 1.000000 
670105, 1.003610 
670106, 1.003600 
670109, 0.989250 
670110, 0.998190 
670111, 1.009070 
670112, 1.007190 
670113, 1.014290 
670116, 0.998240 
670117, 1.015870 
670118, 1.027780 
670119, 1.003380 
670120, 1.000000 
670123, 1.003370 
670124, 1.005030 
670125, 0.994990 
670126, 0.993290 
670127, 1.003380 
670130, 1.005050 
670131, 1.010390 
670201, 0.998330 
670202, 1.010050 
670203, 1.008290 
670206, 1.003290 
670207, 1.001640 
670208, 1.011460 
670209, 0.998380 
670210, 1.004860 
670213, 0.991940 
670214, 1.001630 
670215, 1.014610 
670216, 1.004800 
670217, 0.995220 
670220, 1.001600 
670221, 1.003190 
670223, 0.995220 
670224, 0.990400 
670227, 0.982230 
670228, 0.991780 
670301, 0.993370 
670302, 1.021700 
670303, 0.990200 
670306, 0.988450 
670307, 1.006680 
670308, 1.009950 
670309, 1.004930 
670310, 1.000000 
670313, 0.996730 
670314, 0.998360 
670315, 1.011490 
670316, 1.004870 
670317, 0.988690 
670320, 1.000000 
670321, 0.995100 
670322, 1.013140 
670323, 0.998380 
670327, 1.000000 
670328, 0.983770 
670329, 0.988450 
670330, 1.026710 
670331, 0.988620 
670403, 1.004930 
670404, 0.995090 
670405, 1.001640 
670406, 1.009850 
670407, 0.983740 
670410, 0.988430 
670411, 1.015050 
670412, 0.988470 
670413, 1.008330 
670414, 1.000000 
670417, 0.998350 
670418, 1.013250 
670419, 0.993460 
670420, 0.993420 
670421, 0.993380 
670424, 0.995000 
670425, 1.003350 
670426, 0.978300 
670427, 1.027300 
670428, 1.003320 
670501, 0.991720 
670502, 0.996990 
670503, 0.998310 
670504, 0.996620 
670505, 1.013580 
670508, 1.026800 
670509, 1.003260 
670510, 1.001630 
670511, 1.004870 
670512, 0.991920 
670515, 0.991860 
670516, 1.006570 
670517, 0.995110 
670518, 1.004920 
670519, 0.991840 
670522, 0.993420 
670523, 0.990070 
670524, 0.993310 
670525, 1.010100 
670526, 1.006670 
670529, 0.988410 
670531, 0.978220 
670601, 1.015410 
670602, 0.984820 
670605, 0.960620 
670606, 1.014260 
670607, 1.026360 
670608, 0.998290 
670609, 0.991420 
670612, 1.019030 
670613, 0.996600 
670614, 1.005110 
670615, 0.971190 
670616, 1.012220 
670619, 0.993100 
670620, 0.994790 
670621, 1.003490 
670622, 0.986090 
670623, 0.994710 
670626, 0.994680 
670627, 0.992870 
670628, 1.005390 
670629, 1.001790 
670630, 0.998220 
670703, 1.010710 
670705, 1.008830 
670706, 1.003500 
670707, 1.012220 
670710, 1.001720 
670711, 0.989670 
670712, 0.987830 
670713, 0.996480 
670714, 0.991170 
670717, 1.016040 
670718, 1.029820 
670719, 1.003410 
670720, 1.006790 
670721, 1.016860 
670724, 1.009950 
670725, 1.003280 
670726, 0.991820 
670727, 0.976900 
670728, 1.003380 
670731, 0.994950 
670801, 1.003720 
670802, 1.006800 
670803, 1.010140 
670804, 1.005020 
670807, 0.995010 
670808, 1.003340 
670809, 1.003330 
670810, 1.004980 
670811, 0.995040 
670814, 0.991690 
670815, 1.006700 
670816, 0.993340 
670817, 0.998320 
670818, 0.998320 
670821, 0.996640 
670822, 0.984820 
670823, 0.998290 
670824, 0.981130 
670825, 1.020980 
670828, 1.006850 
670829, 0.986390 
670830, 1.015520 
670831, 0.993210 
670901, 0.989740 
670905, 1.008640 
670906, 0.998290 
670907, 1.006860 
670908, 1.000000 
670911, 1.000000 
670912, 0.996590 
670913, 1.018800 
670914, 1.011740 
670915, 1.011610 
670918, 1.022950 
670919, 1.006410 
670920, 1.006370 
670921, 1.006330 
670922, 0.990570 
670925, 1.014290 
670926, 0.996870 
670927, 0.998430 
670928, 1.003140 
670929, 1.000000 
671002, 1.000000 
671003, 0.996870 
671004, 1.001570 
671005, 1.015700 
671006, 1.012360 
671009, 1.015270 
671010, 0.995490 
671011, 0.987920 
671012, 0.998470 
671013, 1.010720 
671016, 0.993940 
671017, 0.977130 
671018, 0.990640 
671019, 1.011020 
671020, 1.003120 
671023, 1.001550 
671024, 0.982950 
671025, 0.993690 
671026, 1.007940 
671027, 1.006300 
671030, 1.015650 
671031, 1.001540 
671101, 0.992310 
671102, 0.990700 
671103, 0.995310 
671106, 0.987420 
671108, 0.990350 
671109, 1.011360 
671110, 1.017660 
671113, 0.996850 
671114, 0.990510 
671115, 0.992010 
671116, 1.024150 
671117, 0.995280 
671120, 0.987360 
671121, 1.008000 
671122, 1.020630 
671124, 1.001560 
671127, 1.000000 
671128, 1.001550 
671129, 0.986050 
671130, 0.993710 
671201, 1.012660 
671204, 0.996870 
671205, 1.012540 
671206, 1.023220 
671207, 1.006050 
671208, 0.986470 
671211, 0.995430 
671212, 0.998470 
671213, 1.004600 
671214, 0.993890 
671215, 0.987710 
671218, 1.006220 
671219, 1.000000 
671220, 0.990730 
671221, 0.995320 
671222, 0.996870 
671226, 0.988990 
671227, 1.007950 
671228, 1.011040 
671229, 1.035880 
680102, 0.980420 
680103, 1.032260 
680104, 0.991070 
680105, 0.987990 
680108, 1.013680 
680109, 0.998500 
680110, 0.987990 
680111, 0.987840 
680112, 1.007690 
680115, 0.996950 
680116, 0.986220 
680117, 1.012420 
680118, 0.989260 
680119, 0.982950 
680122, 0.984230 
680123, 0.998400 
